"review-data href","audience-reviews__name","audience-reviews__name href","audience-reviews__duration","audience-reviews__review","Sentiment"
"https://www.rottentomatoes.com/profiles/vqVtRgfW6spMT9KIWMfmaFZzUWWCYyIMPFZkhmAIppCY9ijqFOohAnIqqCyLu1VUrPuzaIooCyYuracz6HGWfNdTxdFMwcPgSpJCeDs24F46","Wlander  F","https://www.rottentomatoes.com/profiles/vqVtRgfW6spMT9KIWMfmaFZzUWWCYyIMPFZkhmAIppCY9ijqFOohAnIqqCyLu1VUrPuzaIooCyYuracz6HGWfNdTxdFMwcPgSpJCeDs24F46","Apr 21, 2024","Script, actors, direction, cinematography, music, art direction, edition, and whole movie craft combines almost perfectly in a this compelling and top notch sci-fi story. A masterpiece.","1"
"","Richard W","","Apr 21, 2024","Better than part one, it is a near perfect movie!","1"
"https://www.rottentomatoes.com/profiles/r8VspKCA4fG6T1pcqgsPDhGpiZZCPoTM6s6kiV0iGGCZQiVvFAPu9AfmmCmLIXnugNTbjFggC4pfOySRaSqauKoFZQIryFQAHVvhDViWDfJB","Lloyd  S","https://www.rottentomatoes.com/profiles/r8VspKCA4fG6T1pcqgsPDhGpiZZCPoTM6s6kiV0iGGCZQiVvFAPu9AfmmCmLIXnugNTbjFggC4pfOySRaSqauKoFZQIryFQAHVvhDViWDfJB","Apr 21, 2024","Quite boring and rhe story wasn't that interesting. Always the same plot, revenge for the death of his father. Seen too many times. There were a lot of scene I found useless, just to extend tge duration of the movie. Not gonna watch again, one time is more than enough.","0"
"https://www.rottentomatoes.com/profiles/ap9s8YIlMFAQFrxH9GiwytPaH22C9lSPXfygIOKFppCjnid2slmc1KS44CLKtpquaVFbNFKKCg4FmYIbYCq0fnLFQdHRgHzjTWQIM0TyeFWQ","Igor S","https://www.rottentomatoes.com/profiles/ap9s8YIlMFAQFrxH9GiwytPaH22C9lSPXfygIOKFppCjnid2slmc1KS44CLKtpquaVFbNFKKCg4FmYIbYCq0fnLFQdHRgHzjTWQIM0TyeFWQ","Apr 21, 2024","Denis Villeneuve does it again and creates another amazing entry in the Dune franchise. 

Visually speaking, the movie is just gorgeus and you can't take your eyes off the screen.

The action scenes were also nice, although i wish it had more of them, or at least more variety; maybe upon second vieweing my opinion will change, but they seemed a bit repetitive. That's just a very minor complaint tho. It is understandable that there is a story to tell and only so much you can do in a desert, action wise.

It is also annoying that it ends on another kind of cliffhanger, but in a franchise like this, that is perhaps more suited for a tv series, it's impossible not to end in one. 
The fact that Dennis Villeneuve managed - with a limited near 3 hour runtime - to insert so much lore, characters, and deliver on the action, in a way that both Dune fans and newcomers feel happy, is an incredible accomplishment.

Impatiently waiting for part 3(and who knows, more?).","1"
"","Richard B","","Apr 21, 2024","Epic in scale with awesome visuals, worth seeing in a theater over TV","1"
"","Bill","","Apr 21, 2024","While Dune Part I was a very good movie that tackled the herculean task of establishing the setting of Dune.  It was pretty slow and just didn't seem to come together like I wanted.  Dune Part II was almost perfect.  The pacing for me was spot on.  There were so many big and small scenes that were incredible.  It suffers from another ""plop"" of an ending.  But it may be that Dune just can't be filmed and fit into traditional 2-3 hr chunks.  I'm looking forward to what happens in Part III.","1"
"https://www.rottentomatoes.com/profiles/RzVtJQIomIYXunZH2DuWZfBATAACNQTlvIBWTlvsnnCx6ioYcDrFvWsZZCPKFdWFRBCByiGGC9NHP9sLOupYuY4FdzF9bS2jCB2fOAt90iaz","Andrew B","https://www.rottentomatoes.com/profiles/RzVtJQIomIYXunZH2DuWZfBATAACNQTlvIBWTlvsnnCx6ioYcDrFvWsZZCPKFdWFRBCByiGGC9NHP9sLOupYuY4FdzF9bS2jCB2fOAt90iaz","Apr 21, 2024","If you found this film “boring” you might just be brain dead.
Here’s the attention you ordered. Stick to TikTok. 

Now…. as for the movie. It’s a stunning piece of filmmaking. One of the most impressive pieces of cinema ever made.

The cinematography, the choices made with frames, the world-building, the visual effects, the soundtrack….. 

It’s a Masterpiece. See this movie in IMAX format if you can

Unless gladiator-style arena battles on alien planets, filmed in infrared is too “boring” for you.","1"
"https://www.rottentomatoes.com/profiles/9XGiBzSMzuMDs6ZTqlixYubRu88CJNun6tOkIjVIVVC2KiRQFqmILdcPPCZxIDvuKMHOXFXXCbKFgbsNKIPluYMFONuZqc9mSGrTBribntMo","John F","https://www.rottentomatoes.com/profiles/9XGiBzSMzuMDs6ZTqlixYubRu88CJNun6tOkIjVIVVC2KiRQFqmILdcPPCZxIDvuKMHOXFXXCbKFgbsNKIPluYMFONuZqc9mSGrTBribntMo","Apr 21, 2024","Mastery of the ""Epic"" movie.  The scale, story, acting and special effects all combine perfectly in balance.","1"
"https://www.rottentomatoes.com/profiles/gyzFaeIZJfWZfxZFGyf0mtmgTDDCRrfzjfx2ipxsMMCGPixmhKRfdBtwwC8PuJaSnVuLmHllCoaSZDsyJIROFJmH1wsOVuAVibZTrGIXOcya","Hero W","https://www.rottentomatoes.com/profiles/gyzFaeIZJfWZfxZFGyf0mtmgTDDCRrfzjfx2ipxsMMCGPixmhKRfdBtwwC8PuJaSnVuLmHllCoaSZDsyJIROFJmH1wsOVuAVibZTrGIXOcya","Apr 21, 2024","I didn't really like the first one, because of it's pacing, but this movie is from another world. The story and the characters are just perfect. I recommend this movie to everyone, it's one of the best sci-fi movies of the decade.","1"
"","Garrett C","","Apr 21, 2024","Very good for most of the movie. The ending was a little disappointing and more a setup for another movie than a resolution of the story.","1"
"https://www.rottentomatoes.com/profiles/jkjSdnIpvTBeujDuePtnRSjDt00CdMsnOuXnsgwtLLCWbidAHzLIQPTDDCmjFVqCkMIoysXXCOZc9QHWDCm4SWyHkMuO4cB1u9yIqgCrkIAa","sebastian andres o","https://www.rottentomatoes.com/profiles/jkjSdnIpvTBeujDuePtnRSjDt00CdMsnOuXnsgwtLLCWbidAHzLIQPTDDCmjFVqCkMIoysXXCOZc9QHWDCm4SWyHkMuO4cB1u9yIqgCrkIAa","Apr 21, 2024","Directed by Denis Villeneuve and starring Timothée Chalamet, Zendaya, Rebecca Ferguson, Javier Bardem, Austin Butler and Josh Brolin.

Synopsis

After the events of the first part that occurred on the planet Arrakis, the young Paul Atreides joins the Fremen tribe and begins a spiritual and martial journey to become a messiah, while trying to avoid the horrible, but inevitable future that he has witnessed: a Holy War in his name, which spans the entire known universe .

When Dune was released in 2021, the impossible seemed to have been achieved with the tremendous adaptation that the Canadian director achieved, but only he could surpass himself and improve his first film to give us an even bigger and even more epic spectacle in his amazing sequel. This author's blockbuster is once again present, giving us a truly satisfactory film that is positioned right among the best of 2024, without any doubt about that.

Denis Villeneuve knows how to make everything more intense in this second installment and know how to give us a tour of intense moments, somewhat complex and highly dialogued, but that captivate you as everything happens thanks to the fact that the director knows how to captivate you with the music, the photography, the desert and its characters that develop a personality with which you are part of the entire ascent until the masterful final climax with which the director breaks all the schemes and demonstrates the greatness that his masterpiece represents. It may have a few defects, because the truth is it does, but they are insignificant compared to the final result of a complex work to be adapted, but which Denis Villeneuve makes seem so simple once projected on the screen and that is clearly the greatest success. great from a director who touches the olympus of how to make a blockbuster without losing the author's own blood.

It is a blockbuster that makes worth every peso that was spent intelligently and in a well-thought-out manner. The resources available are used in such a way that it is a contribution to what they are telling us and not an example of spending just to impress as usually happens. in several of these blockbusters and in that the intelligence of a director who no one can question when it comes to doubting that he knows about cinema and how to tell stories that captivate you.

The evolution of its script is also another step forward in the construction of its world to give us a film that finds in a solid narrative and completes the great triumph of a sequel much more brutal than its predecessor. The spectacular nature of its photography, the strength of its music and an unbeatable cast achieve the perfect mix to give us the need to continue having much more of this entire universe that Denis Villeneuve achieves.

It is directly one of the films that will mark history within big budgets and how to take advantage of them without losing what you really want to tell and in that sense one can take off one's hat to all those involved after the making of the entire Dune world, possibly one of the most complex adaptations to bring to the cinema, but they simply did it twice as well as we could have all imagined.

A film that is possibly established as one of the 3 best films that 2024 will give us.","1"
"https://www.rottentomatoes.com/profiles/1JaTWOTz6tpmhx6h6pidRs4aFQQC2yFgXuJzSBRfNNC2xiBvHPDFWKuvvCkduJgIjyh1bHzzCb8IzaSnOS0AfGZTOwSbYhRpHxWFpoIv8fjr","Drew M","https://www.rottentomatoes.com/profiles/1JaTWOTz6tpmhx6h6pidRs4aFQQC2yFgXuJzSBRfNNC2xiBvHPDFWKuvvCkduJgIjyh1bHzzCb8IzaSnOS0AfGZTOwSbYhRpHxWFpoIv8fjr","Apr 21, 2024","I’ll love this film for as long as I breathe","1"
"https://www.rottentomatoes.com/profiles/RkXFAGClvhYMIeyI4DTQBi9WHAACNysJPfBvhd2unnCx6iQXsyRuvbiZZCPKFdGueZiB8uGGC9gUVRcLjHpYuYqCdzF1rcZDTBaFWkTknSaz","George B","https://www.rottentomatoes.com/profiles/RkXFAGClvhYMIeyI4DTQBi9WHAACNysJPfBvhd2unnCx6iQXsyRuvbiZZCPKFdGueZiB8uGGC9gUVRcLjHpYuYqCdzF1rcZDTBaFWkTknSaz","Apr 21, 2024","I found it to be not as good as Part 1 but i did enjoy it.  Can't wait for Part 3.  Have they given a Green Light for it yet?","1"
"https://www.rottentomatoes.com/profiles/apOSraTynHKYHrei9nTzLIPzI22CZQIPRTyZsgVuppCjnidPilvF1yH44CXQupPhgJfG4hKKCgkcZqhnpsq4hn6uQJhL6CzpfWQIM0TyeFWQ","Adimilso J","https://www.rottentomatoes.com/profiles/apOSraTynHKYHrei9nTzLIPzI22CZQIPRTyZsgVuppCjnidPilvF1yH44CXQupPhgJfG4hKKCgkcZqhnpsq4hn6uQJhL6CzpfWQIM0TyeFWQ","Apr 21, 2024","Conseguiu superar o que foi o primeiro filme... e eu não imaginei ser possível. Destaque para Austin Butler, no papel sinistro de Feyd-Rautha!","1"
"https://www.rottentomatoes.com/profiles/kODIdgH4QtZyU9ribMsxKfBXIDDCNPh1zFndFoxurrCZqiWKuNZhJ8HggCXQuvxI4gIKosPPCKOHv0IRYfARfjxSmJF9JTYlFLyhPGsWmTpo","Steven M","https://www.rottentomatoes.com/profiles/kODIdgH4QtZyU9ribMsxKfBXIDDCNPh1zFndFoxurrCZqiWKuNZhJ8HggCXQuvxI4gIKosPPCKOHv0IRYfARfjxSmJF9JTYlFLyhPGsWmTpo","Apr 21, 2024","Shows how to make a movie these days, absolutely brilliant 👏 👌","1"
"","Derek G","","Apr 21, 2024","Third time seeing the film and just as great as the last two times if not better!!! This is absolutely my favorite film of the year and I dont see that changing! If you havent seen this movie yet What Are You Waiting For??? See it in a theater as soon as you can!!!!","1"
"https://www.rottentomatoes.com/profiles/M4kFDnhK1fpeIDQIrOTOBIxkcXXCNJIGDikzFAlHLLCVJiDlcMBUvVIQQCGWF2gcjGSRGFZZCVrFK8IOBFwWsamFVJsZlSJWtmpuP8tNPuWV","Nadia Versari D","https://www.rottentomatoes.com/profiles/M4kFDnhK1fpeIDQIrOTOBIxkcXXCNJIGDikzFAlHLLCVJiDlcMBUvVIQQCGWF2gcjGSRGFZZCVrFK8IOBFwWsamFVJsZlSJWtmpuP8tNPuWV","Apr 21, 2024","An amazing movie, one of the best movies of our generation and this is the Empire Strikes Back of our generation, in this movie you feel like Zendaya watching Paul change from an innocent boy who lost his father to a messiah and even if you want to stop him you can't do anything about itas he's too far gone. This movie has a lot more action than the first one so if that lacked for you on the first part you'll love this.","1"
"https://www.rottentomatoes.com/profiles/m8mTDJFbMiaZh8Gi21uQxFBASVVCodIxlI2qhO0iLLCZoiJjhmzCezizzC24ujBh1WIroCPPCKDu0KFXZTPRt9ku84HKLIbDI4bulaFGwuOq","Sakhile M","https://www.rottentomatoes.com/profiles/m8mTDJFbMiaZh8Gi21uQxFBASVVCodIxlI2qhO0iLLCZoiJjhmzCezizzC24ujBh1WIroCPPCKDu0KFXZTPRt9ku84HKLIbDI4bulaFGwuOq","Apr 21, 2024","It is master cooked and it deserves a third film","1"
"https://www.rottentomatoes.com/profiles/9X9ToPCMJT1rS6vhqVTGvubKH88CJRsqeIBvHjVIVVC2KiRzTqRivPHPPCkeuDQh09IOyIXXCawt2qIpRuPqFYAsOKiJOI9ATGYFNotpnuYA","Jarrod M","https://www.rottentomatoes.com/profiles/9X9ToPCMJT1rS6vhqVTGvubKH88CJRsqeIBvHjVIVVC2KiRzTqRivPHPPCkeuDQh09IOyIXXCawt2qIpRuPqFYAsOKiJOI9ATGYFNotpnuYA","Apr 21, 2024","The film provided an exceptional cinematic experience, captivating the audience from its commencement to its conclusion. The musical score was particularly impressive, and the acting performances were highly commendable.","1"
"https://www.rottentomatoes.com/profiles/BqxcKGIY8TgpSrmHy6FAeiMNIVVCdzu8wSADTnvS99Cj9iJLh9wfRZHDDC1gFpBCwoFv6HppCMws6qU0kh6bsLMI6XhXvhAjf06sxKtrvSzv","Tommy L","https://www.rottentomatoes.com/profiles/BqxcKGIY8TgpSrmHy6FAeiMNIVVCdzu8wSADTnvS99Cj9iJLh9wfRZHDDC1gFpBCwoFv6HppCMws6qU0kh6bsLMI6XhXvhAjf06sxKtrvSzv","Apr 21, 2024","It’s just so f…ng boring 🥱","0"
"","Patrick V","","Apr 21, 2024","Excellent.  Denis Villenueve continues to prove he's a top tier director.   Even at nearly 3 hours, it held my attention.   Great cast, stellar special effects, and great script.   Can't wait for part three.","1"
"https://www.rottentomatoes.com/profiles/RzVtJXSoPFYRhe6F2DuQxhBWhAACNWIJ9HNjTdYInnCx6iQKHD4uvwuZZCPLudWFR1cBXsGGCvNFPWuL4hZjsY4Fdxh9bS2lsBaFWkT92HW8","lisa s","https://www.rottentomatoes.com/profiles/RzVtJXSoPFYRhe6F2DuQxhBWhAACNWIJ9HNjTdYInnCx6iQKHD4uvwuZZCPLudWFR1cBXsGGCvNFPWuL4hZjsY4Fdxh9bS2lsBaFWkT92HW8","Apr 21, 2024","beautiful film , well cast and acted , except for zendaya , who just seemed to frown all through the film , and there is no chemistry with timothee , Villenuve has taken liberties with the story , and I am very interested in were its going to go IF there is a 3rd film .","1"
"https://www.rottentomatoes.com/profiles/ryOFOBSA4fG4s1mHQyIPQFYXcZZCr1clxIRwsZPuGGCZQiPjFwXC9qhmmCmLIwntgKIW9hggC4lSYqFvBCqlsmRTGYubzFQAHVjTDViWpHyB","","","Apr 21, 2024","Dune: Part Two is an exciting 2024 American epic science fiction film directed and produced by Denis Villeneuve, who co-wrote the screenplay with John Spieth. The sequel to Dune (2021) is the second two-part adaptation of Frank Herbert's 1965 novel Dune. The filming took place in Badapesti. 

The plot is both incredible, exciting and interesting.The film will show the formation of Paul Atreides and the psychologically difficult acceptance of his destiny as the messiah, from which the hero cannot hide in any way. But the main tension of the second part of ""Dune"" will center around the war of the people of Arrakis with the Harkonnens, which is hinted at by the frame where Paul Atreides stands on a mountain, looking at his people, as well as the frame of the duel between Paul and Feyd-Raut, a representative of the Harkonnen dynasty.

The cast is beautiful . Starring the character Paul Atreides, who played well-know Timothy Chalomet, and other characters such as Zendaya, who played Chani, and Lady Jessica, who was excellently played by Rebecca Ferguson, made the film powerful and intriguing. As for special effects, there is nothing better. 

Overall, Dune: Part Two is one of the best and most memorable films I've seen in a long time. I  have to  admit that this film left a huge impression on me and I want to say that you will not regret it if you watch this  excellent film)","1"
"https://www.rottentomatoes.com/profiles/AlPH64skjukBupwHKAsYrIKjsaaC2VFxKTAoidWFaaCyriWps60Svpt11CBvFnAuXDfZ4u99CrjIOqHnJIeJC8KiqYSL2CGOtabHdlukVujY","Oran B","https://www.rottentomatoes.com/profiles/AlPH64skjukBupwHKAsYrIKjsaaC2VFxKTAoidWFaaCyriWps60Svpt11CBvFnAuXDfZ4u99CrjIOqHnJIeJC8KiqYSL2CGOtabHdlukVujY","Apr 21, 2024","Someone thought he would introduce the new Star Wars to the audience.
It is impossible for me to agree with this statement.
Although the movie contains effects and its subtext is strong, I still haven't connected to it.
Unlike part 2, I won't be waiting for part 3 as eagerly.","0"
"https://www.rottentomatoes.com/profiles/1JaTWLuxjIZMcoOtmZcdAS4aFQQCrMF9AtJxh4RFNNC2xiBlSPvhWaSvvCMBuakCj6sn6uzzCbnSzRTngi0VTyLtOwSpYuR2SxpTpoIAJIjr","Execution S","https://www.rottentomatoes.com/profiles/1JaTWLuxjIZMcoOtmZcdAS4aFQQCrMF9AtJxh4RFNNC2xiBlSPvhWaSvvCMBuakCj6sn6uzzCbnSzRTngi0VTyLtOwSpYuR2SxpTpoIAJIjr","Apr 21, 2024","amazing!!! truly EPIC!!!! CANT WAIT FOR DUNE 3!!!!!","1"
"","Christopher W","","Apr 21, 2024","Boring and stupid. The critics gave this a 93, please.","1"
"https://www.rottentomatoes.com/profiles/QDjS6xhXLh02FegcvjuXGuL0u66CbYh62FyYuoBuqqCRLi6muQNH4GTppC8gF0KH1yTobFDDC8diAlSb9CngCXyiQAfzlt4aIXVCOLta4fXy","","","Apr 21, 2024","I loved it; this was great! I was thrilled with part two.","1"
"https://www.rottentomatoes.com/profiles/apAir1slBIA4UrwIJGuzoHPOf22C9lSPMHyOHOXsppCjniWZtlvF1Lf44CX6FZaIgJfG6HKKCv1FZRSbVIkVCMLCQGTRwuzAirvIL1tyGuWy","Kyle W","https://www.rottentomatoes.com/profiles/apAir1slBIA4UrwIJGuzoHPOf22C9lSPMHyOHOXsppCjniWZtlvF1Lf44CX6FZaIgJfG6HKKCv1FZRSbVIkVCMLCQGTRwuzAirvIL1tyGuWy","Apr 21, 2024","Great story, visual effects, and acting. Dune part 2 had great pacing and was a great movie overall.","1"
"","Zenmaster Joe","","Apr 21, 2024","I loved it!! Great story and lots of action. And one heck of a cliffhanger!!!!!!","1"
"https://www.rottentomatoes.com/profiles/0N6SmbFAmiZXInMFpLf6mI4PueeCavFk6hOYsdQFyyCk4iz0HoZujMS44CKduzNcZgfRxcvvCJwukZi4GhZrI04FjQuwQhMYI4btwrH1DSgk","Michael Y","https://www.rottentomatoes.com/profiles/0N6SmbFAmiZXInMFpLf6mI4PueeCavFk6hOYsdQFyyCk4iz0HoZujMS44CKduzNcZgfRxcvvCJwukZi4GhZrI04FjQuwQhMYI4btwrH1DSgk","Apr 21, 2024","Part 2 is excellent from beginning to end, I read the book many years ago and part 2 stays true to Herbert's vision of Dune.","1"
"https://www.rottentomatoes.com/profiles/WYjs8euR9tGqi9rTW6s8aHR8iGGCmeIwjSagCPGsbbCexiakTJZhmJceeC6wFpnSxqiwau11CYDfyJuVkCWjukRI6KHqpty8fVxuwNuZ0C4m","Gabriel F","https://www.rottentomatoes.com/profiles/WYjs8euR9tGqi9rTW6s8aHR8iGGCmeIwjSagCPGsbbCexiakTJZhmJceeC6wFpnSxqiwau11CYDfyJuVkCWjukRI6KHqpty8fVxuwNuZ0C4m","Apr 21, 2024","The film Dune 2 is a film that in many parts will leave you confused and thoughtful. The film is 3 hours long, because there are many parts where the scene is necessary for framing the film, but the time spent on the action is unnecessary. The film contains a good story, a consistent story. The worst part is the ending, which unfortunately leaves a lot to be desired.","2"
"https://www.rottentomatoes.com/profiles/nxATDnhpLIGDHwafaRuoDidBhAACMeInGHl4HbYTddCZ0iqZHX6SdkIllCQVu1kuGyuVvhwwCdRuYbI8KF9DFD9hKNFJxC0XsLGCxnFQGHy4","Leonardo M","https://www.rottentomatoes.com/profiles/nxATDnhpLIGDHwafaRuoDidBhAACMeInGHl4HbYTddCZ0iqZHX6SdkIllCQVu1kuGyuVvhwwCdRuYbI8KF9DFD9hKNFJxC0XsLGCxnFQGHy4","Apr 20, 2024","Boring and childish.","0"
"https://www.rottentomatoes.com/profiles/RkXFAdclAfYwSeLu2bUWZf9LiAACV1UJDsBWTlvsnnCx6iQVSy4tvWsZZCPLud6hRBCB9TGGCvqIPgTRkFZ4i20HKxu9Zs2kHB8hOyC98faD","Antonio M","https://www.rottentomatoes.com/profiles/RkXFAdclAfYwSeLu2bUWZf9LiAACV1UJDsBWTlvsnnCx6iQVSy4tvWsZZCPLud6hRBCB9TGGCvqIPgTRkFZ4i20HKxu9Zs2kHB8hOyC98faD","Apr 20, 2024","Película increíble! Crea una tensión perfecta q te mantiene toda la película. Actores de Óscar, visualmente de Óscar, dirección de Óscar y una BSO q será Óscar en el próximo certamen, bravo Hans Zimmer.","1"
"","William D","","Apr 20, 2024","Beautiful cinematic experience must see!","1"
"","Pam","","Apr 20, 2024","Everything was awesome. Story line. Directing. Acting. One of the best movies I have ever seen.","1"
"","Daniel B","","Apr 20, 2024","Very very good. Zendaya really can act. 

Like, I felt like I was in trouble when she got mad. LOL","1"
